1.236531;1.137380
1.236531;1.138720
1.236531;1.139902
1.236531;1.141038
1.236531;1.142131
1.236531;1.143074
1.236531;1.143982
1.236531;1.144854
1.236531;1.145479
1.236531;1.145974
1.236531;1.146236
1.236531;1.146808
1.236531;1.147678
1.236531;1.148729
1.236531;1.149846
1.236531;1.151134
1.236531;1.152373
1.236531;1.153777
1.236531;1.155128
1.236531;1.156640
1.236531;1.158201
1.236531;1.159808
1.236531;1.161461
1.236531;1.163264
1.236531;1.165104
1.236531;1.166874
1.236531;1.168896
1.236531;1.170840
1.573540;1.172923
1.573540;1.175033
1.573540;1.177061
1.573540;1.179119
1.573540;1.181097
1.573540;1.183213
1.573540;1.185248
1.573540;1.187418
1.573540;1.189611
1.573540;1.191827
1.573540;1.193957
1.573540;1.196220
1.573540;1.199036
1.573540;1.201744
1.573540;1.205096
1.573540;1.208746
1.573540;1.212256
1.573540;1.216485
1.573540;1.220552
1.573540;1.224997
1.573540;1.229804
1.573540;1.235068
1.573540;1.240664
1.573540;1.246792
1.573540;1.254287
1.573540;1.262242
1.573540;1.270746
1.573540;1.279777
1.573540;1.289422
1.573540;1.298697
1.573540;1.308576
1.573540;1.318930
1.573540;1.329633
1.573540;1.340887
1.573540;1.352669
1.573540;1.364852
1.573540;1.377209
1.573540;1.389730
1.573540;1.402519
1.573540;1.416311
1.573540;1.429572
1.573540;1.443606
1.573540;1.457100
1.573540;1.470715
1.573540;1.484342
1.913330;1.498085
1.913330;1.511834
1.913330;1.525268
1.913330;1.538185
1.913330;1.550819
1.913330;1.562967
1.913330;1.574647
1.913330;1.585986
1.913330;1.597102
1.913330;1.607897
1.913330;1.618384
1.913330;1.628467
1.913330;1.637842
1.913330;1.646857
1.913330;1.655418
1.913330;1.663650
1.913330;1.671672
1.913330;1.679385
1.913330;1.686802
1.913330;1.694041
1.913330;1.701001
1.913330;1.707800
1.913330;1.714765
1.913330;1.721462
1.913330;1.728115
1.913330;1.734512
1.913330;1.740663
1.913330;1.746792
1.913330;1.752898
1.913330;1.759090
2.199749;1.765257
2.199749;1.771401
2.199749;1.777309
2.199749;1.782989
2.199749;1.788558
2.199749;1.793913
2.199749;1.799168
2.199749;1.804222
2.199749;1.809188
2.199749;1.814069
2.199749;1.818763
2.199749;1.823704
2.199749;1.828775
2.199749;1.833651
2.199749;1.838554
2.199749;1.843481
2.199749;1.848539
2.199749;1.853724
2.199749;1.859029
2.199749;1.864558
2.199749;1.870302
2.199749;1.876252
2.199749;1.882293
2.199749;1.888423
2.199749;1.894637
2.479346;1.901040
2.479346;1.907624
2.479346;1.914275
2.479346;1.921098
2.479346;1.928086
2.479346;1.935339
2.479346;1.942740
2.479346;1.950285
2.479346;1.957966
2.479346;1.965886
2.479346;1.974143
2.479346;1.982509
2.479346;1.991088
2.479346;1.999977
2.479346;2.009059
2.479346;2.018326
2.479346;2.027664
2.479346;2.037177
2.479346;2.046752
2.479346;2.056385
2.479346;2.066075
2.479346;2.075927
2.479346;2.085934
2.479346;2.095984
2.479346;2.106181
2.500000;2.116520
2.500000;2.126889
2.500000;2.137393
2.500000;2.147921
2.500000;2.158471
2.500000;2.169149
2.500000;2.179845
2.500000;2.190449
2.500000;2.201073
2.500000;2.211715
2.500000;2.222376
2.500000;2.233053
2.500000;2.243534
2.500000;2.253933
2.500000;2.264145
2.500000;2.274071
2.500000;2.283615
2.500000;2.292899
2.500000;2.302253
2.500000;2.311462
2.500000;2.320102
2.500000;2.328303
2.500000;2.336403
2.500000;2.344404
2.500000;2.352419
2.500000;2.360125
2.500000;2.367855
2.500000;2.375288
2.500000;2.382435
2.500000;2.389307
2.500000;2.396022
2.500000;2.402585
2.500000;2.409003
2.500000;2.415280
2.500000;2.421637
2.500000;2.427856
2.500000;2.433836
2.500000;2.439800
2.500000;2.445641
2.500000;2.451257
2.500000;2.456764
2.500000;2.462060
2.500000;2.467258
2.500000;2.472257
2.500000;2.477170
2.500000;2.481787
2.500000;2.486227
2.500000;2.490603
2.500000;2.494811
2.500000;2.499070
2.500000;2.503273
2.500000;2.507527
2.500000;2.511832
2.500000;2.516077
2.500000;2.520267
2.500000;2.524081
2.500000;2.527749
2.500000;2.531383
2.500000;2.534770
2.500000;2.538026
2.500000;2.541158
2.500000;2.544062
2.500000;2.546854
2.500000;2.549646
2.500000;2.552331
2.500000;2.554912
2.500000;2.557394
2.500000;2.559994
2.500000;2.562281
2.500000;2.564266
2.500000;2.566281
2.500000;2.568219
2.500000;2.570083
2.500000;2.571874
2.500000;2.573490
2.500000;2.574937
2.500000;2.576222
2.500000;2.577457
2.500000;2.578537
2.500000;2.579577
2.500000;2.580469
2.500000;2.581220
2.500000;2.581942
2.500000;2.582637
2.500000;2.583412
2.500000;2.584156
2.500000;2.584873
2.500000;2.585454
2.500000;2.586121
2.500000;2.586761
2.500000;2.587377
2.500000;2.587970
2.500000;2.588539
2.500000;2.589087
2.500000;2.589507
2.500000;2.589910
2.500000;2.590298
2.500000;2.590565
2.500000;2.590821
2.500000;2.591174
2.500000;2.591406
2.500000;2.591523
2.500000;2.591529
2.500000;2.591320
2.500000;2.590906
2.500000;2.590401
2.500000;2.589916
2.500000;2.589342
2.500000;2.588791
2.500000;2.588153
2.500000;2.587434
2.500000;2.586742
2.500000;2.586290
2.500000;2.585856
2.500000;2.585118
2.500000;2.584301
2.500000;2.583623
2.500000;2.582757
2.500000;2.581925
2.500000;2.581124
2.500000;2.580248
2.500000;2.579298
2.500000;2.578492
2.500000;2.577716
2.500000;2.576971
2.500000;2.576040
2.500000;2.575146
2.500000;2.574072
2.500000;2.572932
2.500000;2.571730
2.500000;2.570467
2.500000;2.569252
2.500000;2.568084
2.500000;2.566854
2.500000;2.565565
2.500000;2.564325
2.500000;2.563027
2.500000;2.561564
2.500000;2.560051
2.500000;2.558596
2.500000;2.557411
2.500000;2.556378
2.500000;2.555278
2.500000;2.554220
2.500000;2.553203
2.500000;2.552225
2.500000;2.551392
2.500000;2.550590
2.500000;2.549713
2.500000;2.548762
2.500000;2.547848
2.500000;2.546756
2.500000;2.545492
2.500000;2.544276
2.500000;2.543214
2.500000;2.542300
2.500000;2.541421
2.500000;2.540683
2.500000;2.540186
2.500000;2.539709
2.500000;2.539143
2.500000;2.538599
2.500000;2.537970
2.500000;2.537257
2.500000;2.536572
2.500000;2.536020
2.500000;2.535062
2.500000;2.533820
2.500000;2.532306
2.500000;2.530636
2.500000;2.528923
2.500000;2.527384
2.500000;2.526117
2.500000;2.524899
2.500000;2.523407
2.500000;2.521759
2.500000;2.520067
2.500000;2.518441
2.500000;2.516770
2.500000;2.515056
2.500000;2.513302
2.500000;2.511829
2.500000;2.510412
2.500000;2.509050
2.500000;2.507741
2.500000;2.506588
2.500000;2.505480
2.500000;2.504522
2.500000;2.503707
2.500000;2.502923
2.500000;2.502597
2.500000;2.502390
2.500000;2.502298
2.500000;2.502424
2.500000;2.502758
2.500000;2.503186
2.500000;2.503811
2.500000;2.504733
2.500000;2.505833
2.500000;2.506998
2.500000;2.508224
2.500000;2.509510
2.500000;2.510854
2.500000;2.512360
2.500000;2.514128
2.500000;2.516149
2.500000;2.518412
2.500000;2.520909
2.500000;2.523417
2.500000;2.525935
2.500000;2.528570
2.500000;2.531104
2.500000;2.533540
2.500000;2.536203
2.500000;2.538977
2.500000;2.541858
2.500000;2.544842
2.500000;2.547712
2.500000;2.550577
2.500000;2.553440
2.500000;2.556192
2.500000;2.558839
2.500000;2.561276
2.500000;2.563621
2.500000;2.565768
2.500000;2.567832
2.500000;2.569817
2.500000;2.571726
2.500000;2.573668
2.500000;2.575536
2.500000;2.577438
2.500000;2.579267
2.500000;2.581026
2.500000;2.582718
2.500000;2.584344
2.500000;2.586014
2.500000;2.587834
2.500000;2.589584
2.500000;2.591374
2.500000;2.593094
2.500000;2.594749
2.500000;2.596126
2.500000;2.597343
2.500000;2.598621
2.500000;2.599849
2.500000;2.601030
2.500000;2.602166
2.500000;2.603578
2.500000;2.604723
2.500000;2.605609
2.500000;2.606462
2.500000;2.607175
2.500000;2.607754
2.500000;2.608203
2.500000;2.608743
2.500000;2.609261
2.500000;2.609653
2.500000;2.609816
2.500000;2.609972
2.500000;2.610016
2.500000;2.609845
2.500000;2.609359
2.500000;2.608785
2.500000;2.608234
2.500000;2.607383
2.500000;2.606458
2.500000;2.605675
2.500000;2.604923
2.500000;2.604093
2.500000;2.603187
2.500000;2.602317
2.500000;2.601480
2.500000;2.600782
2.500000;2.600004
2.500000;2.599042
2.500000;2.598118
2.500000;2.596908
2.500000;2.595317
2.500000;2.593361
2.500000;2.591479
2.500000;2.588923
2.500000;2.586464
2.500000;2.583459
2.500000;2.580569
2.500000;2.577150
2.500000;2.573755
2.500000;2.570171
2.500000;2.566297
2.500000;2.562358
2.500000;2.558464
2.500000;2.554720
2.500000;2.550692
2.500000;2.546605
2.500000;2.542462
2.500000;2.538479
2.500000;2.534649
2.500000;2.530859
2.500000;2.527214
2.500000;2.523497
2.500000;2.520029
2.500000;2.516695
2.500000;2.513595
2.500000;2.510722
2.500000;2.508066
2.500000;2.505833
2.500000;2.503685
2.500000;2.502261
2.500000;2.500892
2.500000;2.499790
2.500000;2.499370
2.500000;2.498967
2.500000;2.498900
2.500000;2.499156
2.500000;2.499830
2.500000;2.500798
2.500000;2.501729
2.500000;2.503585
2.500000;2.506011
2.500000;2.508878
2.500000;2.512063
2.500000;2.515124
2.500000;2.518496
2.500000;2.522058
2.500000;2.525697
2.500000;2.529623
2.500000;2.533398
2.500000;2.537242
2.500000;2.540937
2.500000;2.544491
2.500000;2.547801
2.500000;2.550771
2.500000;2.553519
2.500000;2.556054
2.500000;2.558492
2.500000;2.560623
2.500000;2.562672
2.500000;2.564321
2.500000;2.565907
2.500000;2.567432
2.500000;2.568791
2.500000;2.570099
2.500000;2.571249
2.500000;2.572568
2.500000;2.573837
2.500000;2.575057
2.500000;2.576016
2.500000;2.576939
2.500000;2.577932
2.500000;2.578888
2.500000;2.580021
2.500000;2.581323
2.500000;2.582576
2.500000;2.583780
2.500000;2.584938
2.500000;2.586158
2.500000;2.587332
2.500000;2.588567
2.500000;2.589754
2.500000;2.590683
2.500000;2.591575
2.500000;2.592434
2.500000;2.593259
2.500000;2.593839
2.500000;2.594182
2.500000;2.594299
2.500000;2.594412
2.500000;2.594199
2.500000;2.593995
2.500000;2.593585
2.500000;2.592977
2.500000;2.592392
2.500000;2.591723
2.500000;2.591187
2.500000;2.590671
2.500000;2.589962
2.500000;2.589279
2.500000;2.588623
2.500000;2.587993
2.500000;2.587386
2.500000;2.586375
2.500000;2.585190
2.500000;2.583623
2.500000;2.581689
2.500000;2.579508
2.500000;2.577091
2.500000;2.574447
2.500000;2.571904
2.500000;2.568818
2.500000;2.565637
2.500000;2.562471
2.500000;2.559000
2.500000;2.555663
2.500000;2.551919
2.500000;2.548320
2.500000;2.544538
2.500000;2.540902
2.500000;2.536979
2.500000;2.533099
2.500000;2.529155
2.500000;2.525256
2.500000;2.521186
2.500000;2.517166
2.500000;2.513301
2.500000;2.509584
2.500000;2.506011
2.500000;2.502574
2.500000;2.499163
2.500000;2.495883
2.500000;2.493264
2.500000;2.491066
2.500000;2.489166
2.500000;2.487659
2.500000;2.486211
2.500000;2.485780
2.500000;2.485793
2.500000;2.486125
2.500000;2.486873
2.500000;2.487805
2.500000;2.489022
2.500000;2.490619
2.500000;2.492476
2.500000;2.494475
2.500000;2.496397
2.500000;2.498886
2.500000;2.501599
2.500000;2.504529
2.500000;2.507560
2.500000;2.510795
2.500000;2.514226
2.500000;2.517739
2.500000;2.521223
2.500000;2.524680
2.500000;2.528218
2.500000;2.531620
2.500000;2.535212
2.500000;2.538665
2.500000;2.542092
2.500000;2.545495
2.500000;2.548766
2.500000;2.551805
2.500000;2.554727
2.500000;2.557644
2.500000;2.560448
2.500000;2.563145
2.500000;2.565630
2.500000;2.568021
2.500000;2.570426
2.500000;2.572739
2.500000;2.574962
2.500000;2.576994
2.500000;2.578947
2.500000;2.580825
2.500000;2.582631
2.500000;2.584261
2.500000;2.585827
2.500000;2.587441
2.500000;2.588992
2.500000;2.590377
2.500000;2.591495
2.500000;2.592570
2.500000;2.593176
2.500000;2.593653
2.500000;2.594110
2.500000;2.594551
2.500000;2.594867
2.500000;2.595171
2.500000;2.595464
2.500000;2.595638
2.500000;2.595913
2.500000;2.595963
2.500000;2.596012
2.500000;2.595951
2.500000;2.595787
2.500000;2.595628
2.500000;2.595476
2.500000;2.595329
2.500000;2.594975
2.500000;2.594527
2.500000;2.594096
2.500000;2.593682
2.500000;2.593071
2.500000;2.592483
2.500000;2.591596
2.500000;2.590744
2.500000;2.589925
2.500000;2.589138
2.500000;2.588273
2.500000;2.587442
2.500000;2.586643
2.500000;2.585768
2.500000;2.584713
2.500000;2.583698
2.500000;2.582082
2.500000;2.580527
2.500000;2.578819
2.500000;2.577176
2.500000;2.575276
2.500000;2.573129
2.500000;2.570851
2.500000;2.568232
2.500000;2.565181
2.500000;2.562246
2.500000;2.559211
2.500000;2.556079
2.500000;2.552854
2.500000;2.549539
2.500000;2.546031
2.500000;2.542231
2.500000;2.538363
2.500000;2.534430
2.500000;2.530542
2.500000;2.526803
2.500000;2.523208
2.500000;2.519644
2.500000;2.516325
2.500000;2.513133
2.500000;2.510064
2.500000;2.507112
2.500000;2.504275
2.500000;2.501546
2.500000;2.499136
2.500000;2.496926
2.500000;2.494801
2.500000;2.492971
2.500000;2.491532
2.500000;2.490148
2.500000;2.489031
2.500000;2.488064
2.500000;2.487455
2.500000;2.486869
2.500000;2.486412
2.500000;2.486080
2.500000;2.485868
2.500000;2.485770
2.500000;2.485997
2.500000;2.486536
2.500000;2.487267
2.500000;2.488505
2.500000;2.490229
2.500000;2.492207
2.500000;2.494110
2.500000;2.495939
2.500000;2.497911
2.500000;2.500021
2.500000;2.502371
2.500000;2.504737
2.500000;2.507119
2.500000;2.509730
2.500000;2.512454
2.500000;2.515180
2.500000;2.518015
2.500000;2.520848
2.500000;2.523678
2.500000;2.526400
2.500000;2.529124
2.500000;2.531743
2.500000;2.534262
2.500000;2.536683
2.500000;2.538905
2.500000;2.540934
2.500000;2.543206
2.500000;2.545390
2.500000;2.547170
2.500000;2.548668
2.500000;2.550001
2.500000;2.551283
2.500000;2.552516
2.500000;2.553701
2.500000;2.554841
2.500000;2.555937
2.500000;2.556990
2.500000;2.558004
2.500000;2.558978
2.500000;2.560021
2.500000;2.561025
2.500000;2.561776
2.500000;2.562391
2.500000;2.562663
2.500000;2.562817
2.500000;2.563072
2.500000;2.563210
2.500000;2.563022
2.500000;2.562735
2.500000;2.562352
2.500000;2.561770
2.500000;2.561104
2.500000;2.560463
2.500000;2.559740
2.500000;2.558938
2.500000;2.557953
2.500000;2.556793
2.500000;2.555570
2.500000;2.554501
2.500000;2.553687
2.500000;2.552904
2.500000;2.551724
2.500000;2.550269
2.500000;2.548656
2.500000;2.546998
2.500000;2.545404
2.500000;2.543765
2.500000;2.542082
2.500000;2.540249
2.500000;2.538381
2.500000;2.536370
2.500000;2.534224
2.500000;2.531946
2.500000;2.529649
2.500000;2.527120
2.500000;2.524581
2.500000;2.522140
2.500000;2.519686
2.500000;2.517219
2.500000;2.514847
2.500000;2.512460
2.500000;2.510165
2.500000;2.507957
2.500000;2.505728
2.500000;2.503158
2.500000;2.500579
2.500000;2.498099
2.500000;2.495715
2.500000;2.493316
2.500000;2.490902
2.500000;2.488581
2.500000;2.486456
2.500000;2.484413
2.500000;2.482662
2.500000;2.481192
2.500000;2.479992
2.500000;2.478946
2.500000;2.478046
2.500000;2.477181
2.500000;2.476349
2.500000;2.475763
2.500000;2.475520
2.500000;2.475500
2.500000;2.475695
2.500000;2.476202
2.500000;2.476797
2.500000;2.477689
2.500000;2.478654
2.500000;2.479796
2.500000;2.481107
2.500000;2.482475
2.500000;2.484003
2.500000;2.485473
2.500000;2.487100
2.500000;2.488985
2.500000;2.490798
2.500000;2.492968
2.500000;2.495269
2.500000;2.497694
2.500000;2.500240
2.500000;2.503115
2.500000;2.505987
2.500000;2.508962
2.500000;2.512143
2.500000;2.515415
2.500000;2.518775
2.500000;2.522220
2.500000;2.525639
2.500000;2.528926
2.500000;2.532194
2.500000;2.535443
2.500000;2.538674
2.500000;2.541887
2.500000;2.545084
2.500000;2.548264
2.500000;2.551429
2.500000;2.554366
2.500000;2.557189
2.500000;2.560011
2.500000;2.562938
2.500000;2.565966
2.500000;2.568878
2.500000;2.571998
2.500000;2.574891
2.500000;2.577566
2.500000;2.580245
2.500000;2.582821
2.500000;2.585298
2.500000;2.587680
2.500000;2.589970
2.500000;2.592172
2.500000;2.594076
2.500000;2.595692
2.500000;2.597140
2.500000;2.598532
2.500000;2.599871
2.500000;2.601158
2.500000;2.602395
2.500000;2.603585
2.500000;2.604622
2.500000;2.605513
2.500000;2.606476
2.500000;2.607402
2.500000;2.608293
2.500000;2.609577
2.500000;2.610811
2.500000;2.611998
2.500000;2.613032
2.500000;2.614454
2.500000;2.615928
2.500000;2.617131
2.500000;2.618182
2.500000;2.619085
2.500000;2.620060
2.500000;2.621105
2.500000;2.622110
2.500000;2.622969
2.500000;2.623688
2.500000;2.624486
2.500000;2.625147
2.500000;2.625675
2.500000;2.626184
2.500000;2.626672
2.500000;2.626929
2.500000;2.627068
2.500000;2.627095
2.500000;2.627015
2.500000;2.626937
2.500000;2.626649
2.500000;2.626158
2.500000;2.625580
2.500000;2.624916
2.500000;2.624385
2.500000;2.623661
2.500000;2.622858
2.500000;2.621979
2.500000;2.621027
2.500000;2.620111
2.500000;2.619124
2.500000;2.618175
2.500000;2.617262
2.500000;2.616491
2.500000;2.615750
2.500000;2.614931
2.500000;2.614250
2.500000;2.613701
2.500000;2.613174
2.500000;2.612668
2.500000;2.612074
2.500000;2.611396
2.500000;2.610744
2.500000;2.610117
2.500000;2.609407
2.500000;2.608725
2.500000;2.608069
2.500000;2.607331
2.500000;2.606408
2.500000;2.605414
2.500000;2.604458
2.500000;2.603432
2.500000;2.602338
2.500000;2.601393
2.500000;2.600485
2.500000;2.599612
2.500000;2.598772
2.500000;2.597858
2.500000;2.596979
2.500000;2.596026
2.500000;2.595111
2.500000;2.594124
2.500000;2.593174
2.500000;2.592155
2.500000;2.591175
2.500000;2.590339
2.500000;2.589535
2.500000;2.588762
2.500000;2.588126
2.500000;2.587621
2.500000;2.587243
2.500000;2.586772
2.500000;2.586212
2.500000;2.585674
2.500000;2.585157
2.500000;2.584659
2.500000;2.584181
2.500000;2.583828
2.500000;2.583595
2.500000;2.583478
2.500000;2.583366
2.500000;2.583151
2.500000;2.582944
2.500000;2.582959
2.500000;2.583081
2.500000;2.583090
2.500000;2.583100
2.500000;2.583109
2.500000;2.583117
2.500000;2.583232
2.500000;2.583450
2.500000;2.583659
2.500000;2.583647
2.500000;2.583528
2.500000;2.583520
2.500000;2.583513
2.500000;2.583399
2.500000;2.583076
2.500000;2.582659
2.500000;2.582257
2.500000;2.581871
2.500000;2.581393
2.500000;2.580934
2.500000;2.580385
2.500000;2.579751
2.500000;2.579034
2.500000;2.578238
2.500000;2.577365
2.500000;2.576420
2.500000;2.575403
2.500000;2.574640
2.500000;2.573906
2.500000;2.573200
2.500000;2.572522
2.500000;2.571976
2.500000;2.571451
2.500000;2.571053
2.500000;2.570671
2.500000;2.570197
2.500000;2.569740
2.500000;2.569408
2.500000;2.569089
2.500000;2.568676
2.500000;2.568278
2.500000;2.568109
2.500000;2.568054
2.500000;2.568000
2.500000;2.567735
2.500000;2.567374
2.500000;2.567133
2.500000;2.566794
2.500000;2.566469
2.500000;2.566263
2.500000;2.566065
2.500000;2.565874
2.500000;2.565691
2.500000;2.565515
2.500000;2.565452
2.500000;2.565392
2.500000;2.565228
2.500000;2.564962
2.500000;2.564921
2.500000;2.564881
2.500000;2.564950
2.500000;2.564589
2.500000;2.564241
2.500000;2.563800
2.500000;2.563376
2.500000;2.562862
2.500000;2.562367
2.500000;2.561892
2.500000;2.561434
2.500000;2.560994
2.500000;2.560572
2.500000;2.560165
2.500000;2.559774
2.500000;2.559505
2.500000;2.559353
2.500000;2.559100
2.500000;2.558857
2.500000;2.558623
2.500000;2.558291
2.500000;2.558079
2.500000;2.557876
2.500000;2.557573
2.500000;2.557175
2.500000;2.556578
2.500000;2.555898
2.500000;2.555244
2.500000;2.554508
2.500000;2.553693
2.500000;2.552910
2.500000;2.552050
2.500000;2.551330
2.500000;2.550638
2.500000;2.549973
2.500000;2.549333
2.500000;2.548717
2.500000;2.548126
2.500000;2.547557
2.500000;2.547010
2.500000;2.546377
2.500000;2.545768
2.500000;2.545183
2.500000;2.544621
2.500000;2.544080
2.500000;2.543666
2.500000;2.543269
2.500000;2.542887
2.500000;2.542412
2.500000;2.541956
2.500000;2.541411
2.500000;2.540780
2.500000;2.539959
2.500000;2.539170
2.500000;2.538091
2.500000;2.537160
2.500000;2.536372
2.500000;2.535614
2.500000;2.534992
2.500000;2.534501
2.500000;2.534136
2.500000;2.533677
2.500000;2.533237
2.500000;2.532813
2.500000;2.532299
2.500000;2.531805
2.500000;2.531329
2.500000;2.530872
2.500000;2.530433
2.500000;2.530010
2.500000;2.529817
2.500000;2.529525
2.500000;2.528924
2.500000;2.528346
2.500000;2.527896
2.500000;2.527464
2.500000;2.527049
2.500000;2.526436
2.500000;2.525847
2.500000;2.525280
2.500000;2.524735
2.500000;2.524104
2.500000;2.523284
2.500000;2.522495
2.500000;2.521630
2.500000;2.520691
2.500000;2.519789
2.500000;2.518921
2.500000;2.518193
2.500000;2.517493
2.500000;2.516820
2.500000;2.516173
2.500000;2.515445
2.500000;2.514744
2.500000;2.513963
2.500000;2.513105
2.500000;2.512281
2.500000;2.511274
2.500000;2.510200
2.500000;2.509059
2.500000;2.507963
2.500000;2.506802
2.500000;2.505900
2.500000;2.505138
2.500000;2.504407
2.500000;2.503703
2.500000;2.502813
2.500000;2.502063
2.500000;2.501450
2.500000;2.500860
2.500000;2.500506
2.500000;2.500487
2.500000;2.500468
2.500000;2.500771
2.500000;2.500741
2.500000;2.500713
2.500000;2.500792
2.500000;2.500868
2.500000;2.500942
2.500000;2.501012
2.500000;2.501294
2.500000;2.501565
2.500000;2.501825
2.500000;2.502396
2.500000;2.503158
2.500000;2.504105
2.500000;2.505123
2.500000;2.506315
2.500000;2.507461
2.500000;2.508990
2.500000;2.510460
2.500000;2.511874
2.500000;2.513234
2.500000;2.514541
2.500000;2.515798
2.500000;2.517007
2.500000;2.518276
2.500000;2.519496
2.500000;2.520562
2.500000;2.521588
2.500000;2.522467
2.500000;2.523312
2.500000;2.524125
2.500000;2.524906
2.500000;2.525658
2.500000;2.526380
2.500000;2.527075
2.500000;2.528064
2.500000;2.529335
2.500000;2.530557
2.500000;2.531946
2.500000;2.533495
2.500000;2.535305
2.500000;2.537152
2.500000;2.539035
2.500000;2.540846
2.500000;2.542480
2.500000;2.543837
2.500000;2.545036
2.500000;2.546082
2.500000;2.547087
2.500000;2.548161
2.500000;2.548766
2.500000;2.549134
2.500000;2.549381
2.500000;2.549725
2.500000;2.550163
2.500000;2.550584
2.500000;2.551309
2.500000;2.552114
2.500000;2.552994
2.500000;2.553840
2.500000;2.554654
2.500000;2.555330
2.500000;2.556086
2.500000;2.556814
2.500000;2.557620
2.500000;2.558395
2.500000;2.559034
2.500000;2.559648
2.500000;2.560239
2.500000;2.560700
2.500000;2.561143
2.500000;2.561569
2.500000;2.562085
2.500000;2.562582
2.500000;2.562846
2.500000;2.562886
2.500000;2.562925
2.500000;2.562641
2.500000;2.562369
2.500000;2.562214
2.500000;2.562064
2.500000;2.561814
2.500000;2.561573
2.500000;2.561342
2.500000;2.560906
2.500000;2.560486
2.500000;2.559976
2.500000;2.558951
2.500000;2.557859
2.500000;2.556702
2.500000;2.555590
2.500000;2.554306
2.500000;2.553072
2.500000;2.551779
2.500000;2.550642
2.500000;2.549549
2.500000;2.548605
2.500000;2.547270
2.500000;2.545772
2.500000;2.544012
2.500000;2.542105
2.500000;2.540165
2.500000;2.538300
2.500000;2.536293
2.500000;2.534363
2.500000;2.532507
2.500000;2.530402
2.500000;2.528378
2.500000;2.526218
2.500000;2.524355
2.500000;2.522563
2.500000;2.521055
2.500000;2.519924
2.500000;2.518837
2.500000;2.517899
2.500000;2.516890
2.500000;2.515920
2.500000;2.514987
2.500000;2.514090
2.500000;2.513121
2.500000;2.512189
2.500000;2.510972
2.500000;2.509803
2.500000;2.508678
2.500000;2.507489
2.500000;2.506346
2.500000;2.505034
2.500000;2.503772
2.500000;2.502772
2.500000;2.501811
2.500000;2.500780
2.500000;2.499788
2.500000;2.499048
2.500000;2.498337
2.500000;2.497760
2.500000;2.497205
2.500000;2.496565
2.500000;2.495735
2.500000;2.494938
2.500000;2.493957
2.500000;2.493015
2.500000;2.492001
2.500000;2.490920
2.500000;2.489773
2.500000;2.488564
